720,36,Tính ∫1^2 (1/x) dx,ln2,2-Jan,1,2,A
2184,110,Ai là người lãnh đạo kháng chiến chống Mỹ cứu nước?,Hồ Chí Minh,Nguyễn Huệ,Trần Hưng Đạo,Lê Lợi,A
2185,110,Chiến thắng Điện Biên Phủ năm nào?,1954,1945,1975,1968,A
2186,110,Ai là người lãnh đạo cuộc khởi nghĩa Yên Thế?,Hoàng Hoa Thám,Nguyễn Trãi,Lê Lợi,Nguyễn Huệ,A
2187,110,Ai là vua thời Lý?,Lý Thái Tổ,Trần Thái Tông,Nguyễn Huệ,Hồ Chí Minh,A
2188,110,Ai là vị vua nổi tiếng “bình Chiêm, bình Ai Lao”?,Lê Thánh Tông,Nguyễn Trãi,Trần Hưng Đạo,Nguyễn Huệ
2189,110,Ngày 19/5 là ngày gì?,Ngày sinh Hồ Chí Minh,Ngày Quốc khánh,Ngày giải phóng,Ngày thành lập Đảng,A
2190,110,Ai là người khai sinh ra chữ Quốc ngữ?,Alexandre de Rhodes,Hồ Chí Minh,Nguyễn Trãi,Nguyễn Huệ,A
2191,110,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Trưng Trắc,Lý Thái Tổ,Hồ Chí Minh,Nguyễn Huệ,A
2192,110,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Trần Hưng Đạo,Lê Lợi,Nguyễn Trãi,A
2193,110,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân Giải phóng,Quân xâm lược,Quân đội Tây,Quân đội Pháp,A
2194,110,Ai là người đứng đầu phong trào Đông Du?,Phan Bội Châu,Nguyễn Trãi,Lê Lợi,Hồ Chí Minh,A
2195,110,Chiến thắng Bạch Đằng đánh dấu điều gì?,Giải phóng dân tộc,Kết thúc triều đại,Bắt đầu chiến tranh,Lập quốc,A
2196,110,Ai là người lập ra triều đại Nguyễn?,Nguyễn Ánh,Lê Lợi,Trần Hưng Đạo,Nguyễn Trãi,A
2197,110,Ngày 1/5 là ngày gì?,Ngày Quốc tế Lao động,Ngày Quốc khánh,Ngày thành lập Đảng,Ngày giải phóng,A
2198,110,Ai là người sáng lập phong trào Việt Nam Quốc Dân Đảng?,Ngô Đức Kế,Phan Bội Châu,Hồ Chí Minh,Lê Lợi,A
2199,110,Ai là người lãnh đạo khởi nghĩa Tây Sơn?,Nguyễn Huệ,Nguyễn Trãi,Trần Hưng Đạo,Lê Lợi,A
2200,110,Ai là vị vua nổi tiếng chống giặc Minh?,Lê Lợi,Nguyễn Huệ,Trần Hưng Đạo,Hồ Chí Minh,A
2201,111,Ai là người viết “Đại Việt sử ký toàn thư”?,Ngô Sĩ Liên,Nguyễn Trãi,Trần Hưng Đạo,Lê Lợi,A
2202,111,Ai là người lãnh đạo Cách mạng Tháng Mười Nga?,V.I.Lenin,Hồ Chí Minh,Nguyễn Trãi,Trần Hưng Đạo,A
2203,111,Ai là người lãnh đạo phong trào Cần Vương?,Phan Đình Phùng,Nguyễn Huệ,Hồ Chí Minh,Lê Lợi,A
2204,111,Ai là người khai sinh ra triều đại Trần?,Trần Thái Tông,Lý Thái Tổ,Nguyễn Huệ,Hồ Chí Minh,A
2205,111,Ai là người lãnh đạo phong trào Duy Tân?,Phan Châu Trinh,Nguyễn Trãi,Nguyễn Huệ,Lê Lợi,A
2206,111,Ai là người lãnh đạo phong trào Đông Kinh Nghĩa Thục?,Phan Bội Châu,Hồ Chí Minh,Nguyễn Trãi,Trần Hưng Đạo,A
2207,111,Ai là vua thời Hậu Lê nổi tiếng mở mang đất nước?,Lê Thánh Tông,Lê Lợi,Nguyễn Huệ,Trần Hưng Đạo,A
2208,111,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Trần Hưng Đạo,Lý Thái Tổ,Nguyễn Huệ,Ngô Quyền,D
2209,111,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân đội Tây,Lính đánh thuê,Quân Giải phóng,Quân Tây Sơn,C
2210,111,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Hồ Chí Minh,Ngô Quyền,Nguyễn Huệ,Trưng Trắc,D
2211,111,Ai là người khai sinh ra chữ Quốc ngữ?,Hồ Chí Minh,Lý Thái Tổ,Nguyễn Trãi,Alexandre de Rhodes,D
2212,111,Ai là anh hùng đánh bại quân Tống năm 981?,Đinh Bộ Lĩnh,Trần Hưng Đạo,Lê Hoàn,Ngô Quyền,C
2213,111,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Ái Quốc,Nguyễn Huệ,Phan Đình Phùng,Phan Bội Châu,C
2214,111,Ai là anh hùng đánh bại quân Tống năm 981?,Đinh Bộ Lĩnh,Trần Hưng Đạo,Ngô Quyền,Lê Hoàn,D
2215,111,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Trần Hưng Đạo,Ngô Quyền,Lý Thái Tổ,Nguyễn Huệ,B
2216,111,Ai là anh hùng đánh bại quân Tống năm 981?,Đinh Bộ Lĩnh,Lê Hoàn,Ngô Quyền,Trần Hưng Đạo,B
2217,111,Ai là anh hùng đánh bại quân Tống năm 981?,Trần Hưng Đạo,Đinh Bộ Lĩnh,Lê Hoàn,Ngô Quyền,C
2218,111,Ai là vị vua nổi tiếng thời Lý?,Lý Công Uẩn,Lý Nhân Tông,Cả 3,Lý Thái Tông,C
2219,111,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Huệ,Phan Bội Châu,Phan Đình Phùng,Nguyễn Ái Quốc,C
2220,111,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Nguyễn Huệ,Hồ Chí Minh,Trưng Trắc,Ngô Quyền,C
2221,112,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Trần Hưng Đạo,Lý Thường Kiệt,Phan Bội Châu,Nguyễn Ái Quốc,D
2222,112,Ai là anh hùng đánh bại quân Tống năm 981?,Trần Hưng Đạo,Lê Hoàn,Ngô Quyền,Đinh Bộ Lĩnh,B
2223,112,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Trần Hưng Đạo,Đinh Bộ Lĩnh,Lê Hoàn,D
2224,112,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Ngô Quyền,Trưng Trắc,Nguyễn Huệ,Hồ Chí Minh,B
2225,112,Phong trào Cần Vương do ai lãnh đạo?,Phan Bội Châu,Nguyễn Ái Quốc,Nguyễn Huệ,Phan Đình Phùng,D
2226,112,Ai là người đứng đầu phong trào Đông Du?,Hồ Chí Minh,Lê Lợi,Phan Bội Châu,Nguyễn Trãi,C
2227,112,Ngày Quốc khánh của Việt Nam là ngày nào?,1/5/1930,2/9/1945,30/4/1975,19/8/1945,B
2228,112,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Lý Thường Kiệt,Nguyễn Ái Quốc,Phan Bội Châu,Trần Hưng Đạo,B
2229,112,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Ái Quốc,Phan Đình Phùng,Phan Bội Châu,Nguyễn Huệ,B
2230,112,Ai là người đứng đầu phong trào Đông Du?,Hồ Chí Minh,Lê Lợi,Phan Bội Châu,Nguyễn Trãi,C
2231,112,Ai là người đứng đầu phong trào Đông Du?,Hồ Chí Minh,Nguyễn Trãi,Lê Lợi,Phan Bội Châu,D
2232,112,Ai là người khai sinh ra chữ Quốc ngữ?,Nguyễn Trãi,Lý Thái Tổ,Alexandre de Rhodes,Hồ Chí Minh,C
2233,112,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Đinh Bộ Lĩnh,Trần Hưng Đạo,Lê Hoàn,D
2234,112,Quân đội Việt Nam chống Mỹ gọi là gì?,Lính đánh thuê,Quân Tây Sơn,Quân Giải phóng,Quân đội Tây,C
2235,112,Ngày Quốc khánh của Việt Nam là ngày nào?,2/9/1945,19/8/1945,1/5/1930,30/4/1975,A
2236,112,Ai là người khai sinh ra chữ Quốc ngữ?,Lý Thái Tổ,Hồ Chí Minh,Nguyễn Trãi,Alexandre de Rhodes,D
2237,112,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân Tây Sơn,Quân đội Tây,Lính đánh thuê,Quân Giải phóng,D
2238,112,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Lý Thường Kiệt,Phan Bội Châu,Nguyễn Ái Quốc,Trần Hưng Đạo,C
2239,112,Ai là người khai sinh ra chữ Quốc ngữ?,Nguyễn Trãi,Alexandre de Rhodes,Lý Thái Tổ,Hồ Chí Minh,B
2240,112,Ai là vị vua nổi tiếng thời Lý?,Lý Công Uẩn,Lý Thái Tông,Cả 3,Lý Nhân Tông,C
2241,113,Ngày Quốc khánh của Việt Nam là ngày nào?,19/8/1945,30/4/1975,2/9/1945,1/5/1930,C
2242,113,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Nguyễn Ái Quốc,Lý Thường Kiệt,Trần Hưng Đạo,Phan Bội Châu,A
2243,113,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Huệ,Nguyễn Ái Quốc,Phan Đình Phùng,Phan Bội Châu,C
2244,113,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân Tây Sơn,Lính đánh thuê,Quân đội Tây,Quân Giải phóng,D
2245,113,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Ái Quốc,Phan Đình Phùng,Nguyễn Huệ,Phan Bội Châu,B
2246,113,Ngày Quốc khánh của Việt Nam là ngày nào?,1/5/1930,2/9/1945,30/4/1975,19/8/1945,B
2247,113,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Đinh Bộ Lĩnh,Trần Hưng Đạo,Lê Hoàn,D
2248,113,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Trưng Trắc,Nguyễn Huệ,Ngô Quyền,Hồ Chí Minh,A
2249,113,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Nguyễn Huệ,Trần Hưng Đạo,Lý Thái Tổ,Ngô Quyền,D
2250,113,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Ngô Quyền,Hồ Chí Minh,Trưng Trắc,Nguyễn Huệ,C
2251,113,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Ngô Quyền,Nguyễn Huệ,Trưng Trắc,Hồ Chí Minh,C
2252,113,Ngày Quốc khánh của Việt Nam là ngày nào?,19/8/1945,1/5/1930,2/9/1945,30/4/1975,C
2253,113,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Trần Hưng Đạo,Nguyễn Huệ,Ngô Quyền,Lý Thái Tổ,C
2254,113,Ngày Quốc khánh của Việt Nam là ngày nào?,30/4/1975,19/8/1945,2/9/1945,1/5/1930,C
2255,113,Quân đội Việt Nam chống Mỹ gọi là gì?,Lính đánh thuê,Quân Giải phóng,Quân Tây Sơn,Quân đội Tây,B
2256,113,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Ngô Quyền,Trần Hưng Đạo,Nguyễn Huệ,Lý Thái Tổ,A
2257,113,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Nguyễn Huệ,Hồ Chí Minh,Ngô Quyền,Trưng Trắc,D
2258,113,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Nguyễn Huệ,Trần Hưng Đạo,Lý Thái Tổ,Ngô Quyền,D
2259,113,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân Tây Sơn,Quân Giải phóng,Quân đội Tây,Lính đánh thuê,B
2260,113,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân đội Tây,Quân Tây Sơn,Quân Giải phóng,Lính đánh thuê,C
2261,114,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Nguyễn Ái Quốc,Phan Bội Châu,Lý Thường Kiệt,Trần Hưng Đạo,A
2262,114,Ngày Quốc khánh của Việt Nam là ngày nào?,2/9/1945,30/4/1975,19/8/1945,1/5/1930,A
2263,114,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Ngô Quyền,Nguyễn Huệ,Lý Thái Tổ,Trần Hưng Đạo,A
2264,114,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân đội Tây,Lính đánh thuê,Quân Tây Sơn,Quân Giải phóng,D
2265,114,Phong trào Cần Vương do ai lãnh đạo?,Phan Đình Phùng,Nguyễn Huệ,Phan Bội Châu,Nguyễn Ái Quốc,A
2266,114,Ai là người đứng đầu phong trào Đông Du?,Nguyễn Trãi,Hồ Chí Minh,Lê Lợi,Phan Bội Châu,D
2267,114,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Trần Hưng Đạo,Nguyễn Ái Quốc,Phan Bội Châu,Lý Thường Kiệt,B
2268,114,Ai là vị vua nổi tiếng thời Lý?,Cả 3,Lý Công Uẩn,Lý Nhân Tông,Lý Thái Tông,A
2269,114,Ai là anh hùng đánh bại quân Tống năm 981?,Lê Hoàn,Đinh Bộ Lĩnh,Trần Hưng Đạo,Ngô Quyền,A
2270,114,Ai là vị vua nổi tiếng thời Lý?,Cả 3,Lý Nhân Tông,Lý Thái Tông,Lý Công Uẩn,A
2271,114,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Trần Hưng Đạo,Lê Hoàn,Đinh Bộ Lĩnh,C
2272,114,Ngày Quốc khánh của Việt Nam là ngày nào?,30/4/1975,19/8/1945,2/9/1945,1/5/1930,C
2273,114,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Trần Hưng Đạo,Lê Hoàn,Đinh Bộ Lĩnh,C
2274,114,Ngày Quốc khánh của Việt Nam là ngày nào?,30/4/1975,2/9/1945,19/8/1945,1/5/1930,B
2275,114,Phong trào Cần Vương do ai lãnh đạo?,Phan Đình Phùng,Phan Bội Châu,Nguyễn Huệ,Nguyễn Ái Quốc,A
2276,114,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Hồ Chí Minh,Trưng Trắc,Ngô Quyền,Nguyễn Huệ,B
2277,114,Ai là vị vua nổi tiếng thời Lý?,Lý Công Uẩn,Lý Thái Tông,Cả 3,Lý Nhân Tông,C
2278,114,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Lý Thường Kiệt,Trần Hưng Đạo,Phan Bội Châu,Nguyễn Ái Quốc,D
2279,114,Ai là anh hùng đánh bại quân Tống năm 981?,Đinh Bộ Lĩnh,Trần Hưng Đạo,Ngô Quyền,Lê Hoàn,D
2280,114,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Ngô Quyền,Nguyễn Huệ,Hồ Chí Minh,Trưng Trắc,D
2281,115,Ngày Quốc khánh của Việt Nam là ngày nào?,19/8/1945,30/4/1975,2/9/1945,1/5/1930,C
2282,115,Quân đội Việt Nam chống Mỹ gọi là gì?,Lính đánh thuê,Quân Giải phóng,Quân đội Tây,Quân Tây Sơn,B
2283,115,Ai là vị vua nổi tiếng thời Lý?,Lý Nhân Tông,Lý Thái Tông,Cả 3,Lý Công Uẩn,C
2284,115,Ai là người đứng đầu phong trào Đông Du?,Nguyễn Trãi,Hồ Chí Minh,Phan Bội Châu,Lê Lợi,C
2285,115,Ai là vị vua nổi tiếng thời Lý?,Lý Công Uẩn,Lý Nhân Tông,Lý Thái Tông,Cả 3,D
2286,115,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Trần Hưng Đạo,Đinh Bộ Lĩnh,Lê Hoàn,D
2287,115,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Đinh Bộ Lĩnh,Lê Hoàn,Trần Hưng Đạo,C
2288,115,Ai là anh hùng đánh bại quân Tống năm 981?,Lê Hoàn,Đinh Bộ Lĩnh,Ngô Quyền,Trần Hưng Đạo,A
2289,115,Ai là vị vua nổi tiếng thời Lý?,Cả 3,Lý Nhân Tông,Lý Công Uẩn,Lý Thái Tông,A
2290,115,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân Tây Sơn,Lính đánh thuê,Quân đội Tây,Quân Giải phóng,D
2291,115,Ai là anh hùng đánh bại quân Tống năm 981?,Trần Hưng Đạo,Đinh Bộ Lĩnh,Lê Hoàn,Ngô Quyền,C
2292,115,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Trần Hưng Đạo,Phan Bội Châu,Lý Thường Kiệt,Nguyễn Ái Quốc,D
2293,115,Ai là người đứng đầu phong trào Đông Du?,Phan Bội Châu,Hồ Chí Minh,Nguyễn Trãi,Lê Lợi,A
2294,115,Ngày Quốc khánh của Việt Nam là ngày nào?,2/9/1945,1/5/1930,19/8/1945,30/4/1975,A
2295,115,Ai là anh hùng đánh bại quân Tống năm 981?,Trần Hưng Đạo,Ngô Quyền,Đinh Bộ Lĩnh,Lê Hoàn,D
2296,115,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân đội Tây,Quân Tây Sơn,Lính đánh thuê,Quân Giải phóng,D
2297,115,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân Giải phóng,Lính đánh thuê,Quân đội Tây,Quân Tây Sơn,A
2298,115,Ngày Quốc khánh của Việt Nam là ngày nào?,1/5/1930,19/8/1945,2/9/1945,30/4/1975,C
2299,115,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Phan Bội Châu,Nguyễn Ái Quốc,Lý Thường Kiệt,Trần Hưng Đạo,B
2300,115,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Huệ,Nguyễn Ái Quốc,Phan Bội Châu,Phan Đình Phùng,D
2301,116,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Trần Hưng Đạo,Nguyễn Ái Quốc,Phan Bội Châu,Lý Thường Kiệt,B
2302,116,Ngày Quốc khánh của Việt Nam là ngày nào?,19/8/1945,1/5/1930,30/4/1975,2/9/1945,D
2303,116,Ai là người khai sinh ra chữ Quốc ngữ?,Alexandre de Rhodes,Lý Thái Tổ,Hồ Chí Minh,Nguyễn Trãi,A
2304,116,Ai là vị vua nổi tiếng thời Lý?,Lý Công Uẩn,Lý Thái Tông,Cả 3,Lý Nhân Tông,C
2305,116,Ai là anh hùng đánh bại quân Tống năm 981?,Đinh Bộ Lĩnh,Lê Hoàn,Trần Hưng Đạo,Ngô Quyền,B
2306,116,Ai là vị vua nổi tiếng thời Lý?,Lý Nhân Tông,Lý Công Uẩn,Cả 3,Lý Thái Tông,C
2307,116,Ai là người đứng đầu phong trào Đông Du?,Hồ Chí Minh,Phan Bội Châu,Nguyễn Trãi,Lê Lợi,B
2308,116,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Ái Quốc,Nguyễn Huệ,Phan Bội Châu,Phan Đình Phùng,D
2309,116,Ai là anh hùng đánh bại quân Tống năm 981?,Trần Hưng Đạo,Ngô Quyền,Lê Hoàn,Đinh Bộ Lĩnh,C
2310,116,Ai là người khai sinh ra chữ Quốc ngữ?,Lý Thái Tổ,Nguyễn Trãi,Alexandre de Rhodes,Hồ Chí Minh,C
2311,116,Ai là vị vua nổi tiếng thời Lý?,Cả 3,Lý Nhân Tông,Lý Công Uẩn,Lý Thái Tông,A
2312,116,Ai là người khai sinh ra chữ Quốc ngữ?,Nguyễn Trãi,Lý Thái Tổ,Alexandre de Rhodes,Hồ Chí Minh,C
2313,116,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Ái Quốc,Phan Đình Phùng,Phan Bội Châu,Nguyễn Huệ,B
2314,116,Ai là người đứng đầu phong trào Đông Du?,Lê Lợi,Nguyễn Trãi,Phan Bội Châu,Hồ Chí Minh,C
2315,116,Ai là anh hùng đánh bại quân Tống năm 981?,Trần Hưng Đạo,Ngô Quyền,Đinh Bộ Lĩnh,Lê Hoàn,D
2316,116,Ai là người đứng đầu phong trào Đông Du?,Nguyễn Trãi,Lê Lợi,Phan Bội Châu,Hồ Chí Minh,C
2317,116,Ngày Quốc khánh của Việt Nam là ngày nào?,30/4/1975,2/9/1945,19/8/1945,1/5/1930,B
2318,116,Ai là người đứng đầu phong trào Đông Du?,Nguyễn Trãi,Hồ Chí Minh,Phan Bội Châu,Lê Lợi,C
2319,116,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Nguyễn Ái Quốc,Trần Hưng Đạo,Phan Bội Châu,Lý Thường Kiệt,A
2320,116,Ai là anh hùng đánh bại quân Tống năm 981?,Đinh Bộ Lĩnh,Lê Hoàn,Trần Hưng Đạo,Ngô Quyền,B
2321,117,Ai là vị vua nổi tiếng thời Lý?,Cả 3,Lý Nhân Tông,Lý Công Uẩn,Lý Thái Tông,A
2322,117,Ai là người khai sinh ra chữ Quốc ngữ?,Lý Thái Tổ,Nguyễn Trãi,Alexandre de Rhodes,Hồ Chí Minh,C
2323,117,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Nguyễn Huệ,Hồ Chí Minh,Ngô Quyền,Trưng Trắc,D
2324,117,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Trần Hưng Đạo,Lý Thái Tổ,Ngô Quyền,Nguyễn Huệ,C
2325,117,Ai là người đứng đầu phong trào Đông Du?,Phan Bội Châu,Hồ Chí Minh,Nguyễn Trãi,Lê Lợi,A
2326,117,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Hồ Chí Minh,Nguyễn Huệ,Ngô Quyền,Trưng Trắc,D
2327,117,Ai là người khai sinh ra chữ Quốc ngữ?,Nguyễn Trãi,Alexandre de Rhodes,Hồ Chí Minh,Lý Thái Tổ,B
2328,117,Ai là vị vua nổi tiếng thời Lý?,Cả 3,Lý Công Uẩn,Lý Nhân Tông,Lý Thái Tông,A
2329,117,Ai là vị vua nổi tiếng thời Lý?,Lý Thái Tông,Cả 3,Lý Công Uẩn,Lý Nhân Tông,B
2330,117,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Trần Hưng Đạo,Lý Thường Kiệt,Phan Bội Châu,Nguyễn Ái Quốc,D
2331,117,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Trần Hưng Đạo,Ngô Quyền,Lý Thái Tổ,Nguyễn Huệ,B
2332,117,Ngày Quốc khánh của Việt Nam là ngày nào?,30/4/1975,2/9/1945,19/8/1945,1/5/1930,B
2333,117,Ai là người khai sinh ra chữ Quốc ngữ?,Hồ Chí Minh,Nguyễn Trãi,Lý Thái Tổ,Alexandre de Rhodes,D
2334,117,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Đinh Bộ Lĩnh,Lê Hoàn,Trần Hưng Đạo,C
2335,117,Ai là vị vua nổi tiếng thời Lý?,Lý Công Uẩn,Cả 3,Lý Thái Tông,Lý Nhân Tông,B
2336,117,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Trần Hưng Đạo,Lý Thường Kiệt,Nguyễn Ái Quốc,Phan Bội Châu,C
2337,117,Ai là người đứng đầu phong trào Đông Du?,Nguyễn Trãi,Hồ Chí Minh,Lê Lợi,Phan Bội Châu,D
2338,117,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân đội Tây,Quân Tây Sơn,Lính đánh thuê,Quân Giải phóng,D
2339,117,Ai là người khai sinh ra chữ Quốc ngữ?,Hồ Chí Minh,Lý Thái Tổ,Nguyễn Trãi,Alexandre de Rhodes,D
2340,117,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Huệ,Phan Đình Phùng,Phan Bội Châu,Nguyễn Ái Quốc,B
2341,118,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Nguyễn Huệ,Trưng Trắc,Ngô Quyền,Hồ Chí Minh,B
2342,118,Quân đội Việt Nam chống Mỹ gọi là gì?,Lính đánh thuê,Quân Tây Sơn,Quân Giải phóng,Quân đội Tây,C
2343,118,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Nguyễn Ái Quốc,Phan Bội Châu,Lý Thường Kiệt,Trần Hưng Đạo,A
2344,118,Ai là vị vua nổi tiếng thời Lý?,Cả 3,Lý Thái Tông,Lý Nhân Tông,Lý Công Uẩn,A
2345,118,Ai là vị vua nổi tiếng thời Lý?,Lý Nhân Tông,Lý Công Uẩn,Cả 3,Lý Thái Tông,C
2346,118,Ai là anh hùng đánh bại quân Tống năm 981?,Lê Hoàn,Ngô Quyền,Đinh Bộ Lĩnh,Trần Hưng Đạo,A
2347,118,Ai là người đứng đầu phong trào Đông Du?,Lê Lợi,Nguyễn Trãi,Phan Bội Châu,Hồ Chí Minh,C
2348,118,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Trần Hưng Đạo,Phan Bội Châu,Lý Thường Kiệt,Nguyễn Ái Quốc,D
2349,118,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Đinh Bộ Lĩnh,Lê Hoàn,Trần Hưng Đạo,C
2350,118,Phong trào Cần Vương do ai lãnh đạo?,Nguyễn Huệ,Phan Đình Phùng,Nguyễn Ái Quốc,Phan Bội Châu,B
2351,118,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Ngô Quyền,Trưng Trắc,Hồ Chí Minh,Nguyễn Huệ,B
2352,118,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Trưng Trắc,Ngô Quyền,Hồ Chí Minh,Nguyễn Huệ,A
2353,118,Ai là người khai sinh ra chữ Quốc ngữ?,Alexandre de Rhodes,Hồ Chí Minh,Lý Thái Tổ,Nguyễn Trãi,A
2354,118,Ai là người sáng lập ra Đảng Cộng sản Việt Nam?,Trần Hưng Đạo,Lý Thường Kiệt,Phan Bội Châu,Nguyễn Ái Quốc,D
2355,118,Chiến thắng Bạch Đằng năm 938 do ai lãnh đạo?,Ngô Quyền,Lý Thái Tổ,Nguyễn Huệ,Trần Hưng Đạo,A
2356,118,Phong trào Cần Vương do ai lãnh đạo?,Phan Đình Phùng,Nguyễn Ái Quốc,Phan Bội Châu,Nguyễn Huệ,A
2357,118,Phong trào Cần Vương do ai lãnh đạo?,Phan Đình Phùng,Phan Bội Châu,Nguyễn Ái Quốc,Nguyễn Huệ,A
2358,118,Ai là anh hùng đánh bại quân Tống năm 981?,Trần Hưng Đạo,Ngô Quyền,Lê Hoàn,Đinh Bộ Lĩnh,C
2359,118,Ai là vị vua nổi tiếng thời Lý?,Lý Công Uẩn,Lý Nhân Tông,Cả 3,Lý Thái Tông,C
2360,118,Quân đội Việt Nam chống Mỹ gọi là gì?,Lính đánh thuê,Quân Tây Sơn,Quân Giải phóng,Quân đội Tây,C
2361,119,Ai là người khai sinh ra chữ Quốc ngữ?,Hồ Chí Minh,Nguyễn Trãi,Lý Thái Tổ,Alexandre de Rhodes,D
2362,119,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Nguyễn Huệ,Ngô Quyền,Trưng Trắc,Hồ Chí Minh,C
2363,119,Ai là anh hùng đánh bại quân Tống năm 981?,Trần Hưng Đạo,Lê Hoàn,Ngô Quyền,Đinh Bộ Lĩnh,B
2364,119,Quân đội Việt Nam chống Mỹ gọi là gì?,Quân Giải phóng,Lính đánh thuê,Quân Tây Sơn,Quân đội Tây,A
2365,119,Ai là người đứng đầu cuộc khởi nghĩa Hai Bà Trưng?,Hồ Chí Minh,Nguyễn Huệ,Ngô Quyền,Trưng Trắc,D
2366,119,Ai là người đứng đầu phong trào Đông Du?,Lê Lợi,Phan Bội Châu,Nguyễn Trãi,Hồ Chí Minh,B
2367,119,Ai là anh hùng đánh bại quân Tống năm 981?,Ngô Quyền,Lê Hoàn,Đinh Bộ Lĩnh,Trần Hưng Đạo,B
2368,119,Ngày Quốc khánh của Việt Nam là ngày nào?,30/4/1975,2/9/1945,1/5/1930,19/8/1945,B
2369,119,Ngày Quốc khánh của Việt Nam là ngày nào?,19/8/1945,2/9/1945,1/5/1930,30/4/1975,B
2370,119,Ai là người khai sinh ra chữ Quốc ngữ?,Lý Thái Tổ,Nguyễn Trãi,Alexandre de Rhodes,Hồ Chí Minh,C
